sku,name,vendor,price,url,description,tags
FUUL2,"Cánh tay khớp nối Ulanzi TA10 gắn cho đèn màn hình DSLR, phụ kiện máy ảnh Chính Hãng",Ulanzi,1069000,https://store.kingcom.com.vn/products/canh-tay-khop-noi-ulanzi-ta10-gan-cho-den-man-hinh-dslr-phu-kien-may-anh-chinh-hang-kingcom,Kingcom,"Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FULP4,Tấm kẹp cáp Ulanzi UKA10 tháo nhanh Chính Hãng,Ulanzi,459000,https://store.kingcom.com.vn/products/tam-kep-cap-ulanzi-uka10-thao-nhanh-chinh-hang-kingcom,Kingcom Tính năng nổi bật,"Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FUESA,Gậy Selfie Chụp Toàn Cảnh Ulanzi VL03 Toàn Cảnh Cho Insta360 / GoPro Chính Hãng,Ulanzi,1409000,https://store.kingcom.com.vn/products/gay-selfie-toan-canh-da-nang-ulanzi-vl03,"Gậy Selfie Toàn Cảnh Ulanzi VL03 Cho Insta360 / GoPro Tính Năng Nổi Bật Ulanzi VL03 được thiết kế để đảm bảo độ ổn định tuyệt đối, bộ kit nâng cấp này ghi lại những thước phim mượt mà ngay cả trong những chuyến đi tốc độ cao, mang đến trải nghiệm quay phim chuyên nghiệp. Trang bị 2 đầu kẹp càng mua mang lại tính chắc chắn, an toàn cho thiết bị của bạn. Tấm tháo lắp nhanh HummingBird cho phép bạn thao tác tháo lắp nhanh chóng. Phần gậy selfie và kẹp cua có thể tách rời tạo ra ngay một chiếc gậy selfie đa năng. Chiều dài có thể tùy chỉnh với 3 mức: 41 - 70 - 101,5cm Giao diện gắn lỗ ốc 1/4"" tiêu chuẩn và lỗ định vị ARRI tương thích với Insta360, Pocket 3, GoPro,v.v... Thông Số Kỹ Thuật Bảng Thông Số Kỹ Thuật ULANZI VL03 Đặc tính Chi tiết thông số Thương hiệu ULANZI Model VL03 Chất liệu Hợp kim Nhôm (Aluminum Alloy) + ABS Phạm vi kẹp Phù hợp đường kính ống từ 15mm - 40mm Chiều dài gậy 41cm (tối thiểu) – 101.5cm (tối đa) Tải trọng tối đa 1kg Giao diện gắn Vít 1/4"", lỗ định vị ARRI Kích thước • Bản 1 đầu Ballhead: 18 x 8cm • Bản 2 đầu Ballhead: 22 x 8cm Trọng lượng • Bản 1 đầu Ballhead: ~243g • Bản 2 đầu Ballhead: ~309g • Gậy Selfie: ~275g","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FUE13,"Chân Tripod tự động Ulanzi MT93 khóa nhanh UKA cho máy ảnh, điện thoại Chính Hãng",Ulanzi,1279000,https://store.kingcom.com.vn/products/chan-tripod-tu-dong-ulanzi-mt93-khoa-nhanh-uka-cho-may-anh-dien-thoai-chinh-hang-kingcom,"Kingcom ULANZI MT93 – Chân máy ảnh tự động mở khi chạm đất, giúp bạn sẵn sàng chụp ngay lập tức mà không cần dùng tay. Thiết kế linh hoạt với chân máy kiêm giá đèn, tương thích nhiều thiết bị qua ngàm 1/4″. Hệ thống khóa nhanh Uka an toàn, dễ dàng lắp đặt và tháo rời.","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
,Bộ Chuyển Đổi Phụ Kiện Từ Tính Ulanzi IN08 Thao Tác Nhanh Gắn Phụ Kiện GoPro Cho INSTA360 GO ULTRA Chính Hãng,Ulanzi,219000,https://store.kingcom.com.vn/products/bo-chuyen-doi-phu-kien-ulanzi-in08,"Bộ Chuyển Đổi Phụ Kiện Ulanzi IN08 Thao Tác Nhanh Dành Cho Insta360 Go Ultra Bộ chuyển đổi từ tính Ulanzi IN08 12N cho phép bạn kết nối ngay lập tức Insta360 GO Ultra với giá đỡ GoPro. Sản phẩm có khả năng điều chỉnh góc 180°, được làm bằng chất liệu hợp kim nhôm cao cấp và trọng lượng nhỏ gọn chỉ 33g. Tính Năng Nổi Bật Ulanzi IN08 tương thích hoàn hảo với Go Ultra Thiết kế tháo lắp nhanh từ tính giúp bạn chuyển đổi nhanh chóng giữa các thiết bị. Được làm từ chất liệu hợp kim nhôm và silicone cho độ bền cao. Thông Số Kỹ Thuật Đặc điểm Thông số chi tiết Thương hiệu Ulanzi Model IN08 Chất liệu Hợp kim Nhôm (Aluminum Alloy), Silicone Kích thước 35.7 x 52.3 x 10.7mm Tương thích Go Ultra Trọng lượng ~33g","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FUEDZ3,"Gậy Selfie Tàn Hình Ulanzi VL04  Tháo Lắp Nhanh Cho Insta360 X5, GoPro Hero, DJI Osmo Pocket 3 Chính Hãng",Ulanzi,1539000,https://store.kingcom.com.vn/products/gay-selfie-tan-hinh-ulanzi-vl04,"GẬY SELFIE TÀN HÌNH ULANZI VL04 THÁO LẮP NHANH, CHIỀU CAO TỐI ĐA 114CM DÀNH CHO ACTION CAM, GOPRO HERO, POCKET 3 Tính năng nổi bật 【Lắp đặt nhanh chóng chỉ với một cú nhấp chuột】Chỉ cần căn chỉnh khóa với ngăn chứa dây đeo và kéo xuống để cố định — không cần dụng cụ! Gắn hoặc tháo máy ảnh của bạn trong vài giây, hoàn hảo cho những khoảnh khắc chụp ảnh nhanh (du lịch/quay vlog/phiêu lưu ngoài trời). Sản phẩm có vít đầu tiêu chuẩn 1/10.2 cm + ren đáy 1/10.2 cm và 2 lỗ định vị ARRI, cùng với bộ chuyển đổi camera hành động đi kèm. Thanh nối dài ULANZI Vl04 hoạt động hoàn hảo với Insta360 X5/OSMO 360/GoPro Hero 13 12 11 10 9 8 7 6 5/Xtra/DJI OSMO Pocket 3/OSMO 360/OSMO Nano và hầu hết các camera/phụ kiện. 【Hiệu ứng vô hình và xoay 360°】 Bằng cách kết hợp gậy selfie camera hành động với camera toàn cảnh để chụp ảnh ""không cần gậy"", bạn có thể tập trung hoàn toàn vào bản thân và khung cảnh! Tay cầm xoay 360° cho phép bạn điều chỉnh góc độ bằng một tay, mở ra vô số khả năng sáng tạo. 【Thiết kế nhẹ và dễ kéo dài】Cần kéo dài máy ảnh có thể kéo dài mượt mà từ 9,25"" (23,5 cm) đến 44,88"" (114 cm) để dễ dàng bố cục khung hình (chụp ảnh tự sướng/chụp ảnh nhóm/chụp phong cảnh rộng). Chân máy ảnh nhẹ nhưng bền, dễ mang theo mà không làm tăng thêm trọng lượng cho bộ dụng cụ của bạn. 【Giá đỡ dây đeo chống trượt bền bỉ】Chân máy Ulanzi có thiết kế phù hợp với dây đeo rộng 6-8 cm và dày hơn 1 cm. Kết cấu silicon chống trượt tăng ma sát, giúp chân máy được gắn chắc chắn vào ba lô/thiết bị của bạn mà không bị trượt hoặc lung lay trong quá trình sử dụng. Thông số kỹ thuật Đặc điểm Thông số chi tiết Thương hiệu ULANZI Model VL04 Chất liệu Hợp kim nhôm + Nhựa ABS Tải trọng tối đa 1 kg Chiều dài gấp gọn 23 cm Chiều dài tối đa 114 cm Trọng lượng 288 g Khả năng tương thích DJI Osmo 360, Pocket 3,GoPro Hero ; Insta360 X5 và các dòng camera hành động tương tự.","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FUEDO,"Gậy Selfie Auto-Open Ulanzi TT23 Tích Hợp AI Tracking Theo Dõi Chuyển Động 360°, Cao 163cm Chính Hãng",Ulanzi,769000,https://store.kingcom.com.vn/products/gay-selfie-ulanzi-tt23-tich-hop-ai-tracking,"nh năng nổi bật Theo dõi chuyển động 360° với tính năng Tracking AI thông minh. *Chỉ cần ra hiệu ""OK"", máy ảnh sẽ ngay lập tức khóa nét vào bạn, đảm bảo bạn luôn được đóng khung hoàn hảo, ngay cả khi ở giữa đám đông. *Ở chế độ theo dõi tạm dừng, di chuyển đối tượng vào giữa, trái hoặc phải, sau đó giữ cử chỉ “L kép” trong 2 giây để bắt đầu theo dõi. Đa dạng góc quay với khả năng xoay 360° và gậy có thể kéo dài lên đến 1m63. Thiết kế khung kép gia cố với 4 chân vững chắc — không rung lắc, không trượt ngã. Dễ dàng xoay 360 độ để chuyển sang camera sau. Thiết kế cân bằng giúp ảnh chụp luôn ổn định và sắc nét. Với ngàm gắn 1/4”, sản phẩm tương thích rộng rãi với máy quay hành động, máy ảnh không gương lật, đèn, v.v Thông số kỹ thuật Đặc điểm Thông số chi tiết Thương hiệu Ulanzi Model TT23 Chất liệu Nhựa ABS + Hợp kim nhôm Trọng lượng 470g Kích thước gấp gọn 34 cm Chiều dài tối đa 163 cm Số đoạn mở rộng 7 đoạn Phạm vi ngàm kẹp 6.5 – 9.5 cm Tải trọng tối đa < 1 kg Loại Pin Remote CR2032 Kết nối Bluetooth Khoảng cách lên đến 10m Phạm vi Tracking 1 – 4 m","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FUCB11,Gậy Selfie mini từ tính Ulanzi MT71 Chính Hãng,Ulanzi,359000,https://store.kingcom.com.vn/products/gay-selfie-mini-tu-tinh-ulanzi-mt71-chinh-hang-kingcom,Kingcom Tính năng nổi bật,"Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FUEDZ1,"Chân Tripod Uka Quick Release Ulanzi MT90 Dành Cho GoPro Hero, Insta360, DJI Osmo Chính Hãng",Ulanzi,349000,https://store.kingcom.com.vn/products/chan-tripod-mini-ulanzi-mt90,"nổi bật Thiết kế 2in1 có thể vừa làm Tripod, vừa làm Gậy Selfie hoàn hảo cho: Quay Vlog; Chụp ảnh du lịch và đường phố; Phát trực tiếp,v.v... MT90 với thiết kế thông minh nằm trong hệ sinh thái mới CKA Quick Release của Ulanzi với rãnh chữ U giúp bạn tháo lắp dễ dàng, nhanh chóng. Chiều cao có thể điều chỉnh từ 21,5cm - 62cm. Tải trọng lên đến 1,5kg Nhỏ gọn nhưng mạnh mẽ với Đầu bi bằng hợp kim nhôm 360° & Đế gắn Cold Shoe xoay. Xoay hoàn toàn để dễ dàng đóng khung theo chiều ngang hoặc chiều dọc. Khả năng tương thích phổ biến: Đi kèm với Đế tháo lắp nhanh 1/4"" + Đế tháo lắp nhanh GoPro. Tương thích với: Hầu hết các máy quay hành động, máy ảnh nhỏ gọn, DJI Osmo/máy quay hành động, máy quay Insta360 và điện thoại thông minh (cần có kẹp điện thoại, được bán riêng). Thông số kỹ thuật: Đặc điểm Thông số chi tiết Thương hiệu ULANZI Model MT-90 Chất liệu Nhựa (Plastic) + Hợp kim nhôm (Aluminum Alloy) Tải trọng tối đa 1.5 kg Chiều dài tùy chỉnh 21.5 cm – 62 cm Trọng lượng ≈ 189g","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FUCB12,"Chân Tripod Magsafe Auto-Open Ulanzi SK-21 Cho Điện Thoại, Cao 180cm, Có Remote Chụp Ảnh Chính Hãng",Ulanzi,699000,https://store.kingcom.com.vn/products/chan-tripod-magsafe-ulanzi-sk21,"CHÂN TRIPOD KIÊM GẬY SELFIE TỰ BUNG CHỈ VỚI 1 CHẠM ULANZI SK-21 DÀNH CHO ĐIỆN THOẠI Tính Năng Nổi Bật: Chân tự động đóng mở - vận hành êm ái tiện lợi Giá đỡ điện thoại từ tính, chắc chắn. Chiều cao tối đa 1.8m Thiết kế 4 chân mang lại độ ổn định, chắc chắn. Điều khiển từ xa không dây với phạm vi hoạt động lên đến 10m. Gọn - nhẹ dễ dàng mang theo đi du lịch, cà phê, v.v... Thông Số Kỹ Thuật ULANZI SK-21 Đặc điểm Thông tin chi tiết Thương hiệu ULANZI Model SK-21 Kích thước gấp gọn 29.5 x 51 x 3.8 cm (±0.5cm) Chiều cao tối đa (Tripod) 180 cm (±2cm) Chiều cao tối đa (Selfie) 178 cm Trọng lượng 380 g (±20g) Tải trọng tối đa 800 g Phạm vi điều khiển từ xa 10 m","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FUCB9A,"Base Hít Điện Tử Ulanzi SK-23 Cho Action Cam, GoPro, Máy Ảnh Chính Hãng",Ulanzi,399000,https://store.kingcom.com.vn/products/base-hit-dien-tu-ulanzi-sk23,"BASE GẮN ACTION CAM / GOPRO / MÁY ẢNH ĐIỆN TỬ ULANZI SK-23 Tính Năng Nổi Bật: Thao tác cài đặt đơn giản chỉ cần: Đặt lên, ấn xuống. Lực hút điện tử sẽ giữ chỉ trong vài giây. Thích hợp gắn lên: Cửa sổ trời / Bảng điều khiển / Cửa sổ / Kính chắn gió hoặc bề mặt phẵn khác như Bàn làm việc / Màn chắn máy chạy bộ / Tường gạch / Cửa kính, v.v... Với thiết kế thông minh tự động điều chỉnh lực hút và phát hiện rò rỉ khí, giúp thiết bị của bạn ổn định - an toàn trên mọi bề mặt phẳng. Tải trọng lên đến 1kg phù hợp gắn Action Camera / GoPro / Máy ảnh cỡ nhỏ v.v... Lỗ vít 1/4"" và lỗ định vị ARRI cho phép bạn gắn hoặc gắn ngược Máy ảnh, điện thoại, v.v... (Lưu ý: Chỉ bao gồm cốc hút, không có bộ chuyển đổi tay cầm/máy ảnh hành động/kẹp điện thoại). Thiết kế nhỏ gọn và nhẹ: Chỉ nặng 56g, siêu nhẹ, dễ bỏ túi và luôn sẵn sàng mang theo. Nút xả khí bên hông --- nhấn để tháo rời, Sạc Type-C --- pin tích hợp. Thông số kỹ thuật Ulanzi SK-23: Đặc điểm Thông tin chi tiết Thương hiệu Ulanzi Model SK-23 SKU M085 Chất liệu Hợp kim nhôm + Nhựa (Aluminum Alloy + Plastic) Tải trọng tối đa 1 kg Cổng sạc Type-C Nguồn điện đầu vào 5V / 1A Kích thước Φ58 * 33 mm Trọng lượng 56 g","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FUAKC,"Ngàm Kẹp Máy Tính Bảng, iPad Ulanzi CA15 Chất Liệu Hợp Kim Nhôm Chính Hãng",Ulanzi,539000,https://store.kingcom.com.vn/products/kep-may-tinh-bang-ulanzi-ca15,"KẸP MÁY TÍNH BẢNG ULANZI CA25 CHẤT LIỆU HỢP KIM NHÔM CAO CẤP BỀN BỈ Tính Năng Nổi Bật: Chất liệu cao cấp: Hoàn thiện từ hợp kim nhôm , đảm bảo độ bền bỉ và chắc chắn trong quá trình sử dụng chuyên nghiệp. Hệ thống đế đa năng: Tương thích chuẩn Uka & Arca , cho phép chuyển đổi thiết bị giữa các chân máy (tripod) và phụ kiện một cách nhanh chóng, ổn định. Khả năng tương thích rộng: Ngàm kẹp linh hoạt từ 13,5cm - 22cm , phù hợp với nhiều dòng máy tính bảng (iPad) và điện thoại thông minh hiện nay. Lắp đặt dễ dàng: Thiết kế thông minh cho phép tháo lắp nhanh chóng mà không cần dụng cụ hỗ trợ, đảm bảo độ vững chãi cao. Khả năng mở rộng tối ưu: Trang bị ngàm gắn phụ kiện (Cold Shoe) phía trên và lỗ vít 1/4"" phía sau, giúp dễ dàng tích hợp thêm đèn LED, micro hoặc các thiết bị hỗ trợ quay phim khác. Thông số kỹ thuật Ulanzi CA15 Đặc tính Chi tiết Thương hiệu Ulanzi Model CA15 Chất liệu Hợp kim nhôm, Silicone Kích thước 15 x 3.5 x 3.5 cm Trọng lượng Khoảng 145g Phạm vi kẹp 13cm - 22.5cm","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
FUUL1,"Ngàm Kẹp Điện Thoại Từ Tính Ulanzi MA56 Chất Liệu Hợp Kim Nhôm, Xoay 360° Chính Hãng",Ulanzi,559000,https://store.kingcom.com.vn/products/ngam-kep-dien-thoai-ulanzi-ma56,"KẸP ĐIỆN THOẠI ULANZI MA56 CHẤT LIỆU HỢP KIM NHÔM, XOAY 360° Ngàm kẹp điện thoại Ulanzi MA56 là giá đỡ điện thoại từ tính chất liệu hợp kim nhôm, có thể xoay 360° hỗ trợ chụp dọc & ngang tiện lợi. Thông Số Kỹ Thuật Đặc tính Chi tiết Thương hiệu ULANZI Model MA56 Chất liệu Hợp kim nhôm (Aluminum alloy) Kích thước 68 * 57 * 33mm Trọng lượng 81g Tải trọng tối đa 500g","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
F853,"Máy Hút Ẩm Điện Tử Eirmai HC-90C Có Thể Tái Sử Dụng Thiết Bị Bảo Quản Máy Ảnh, Ống Kính Kingcom | Chính Hãng",EIRMAI,329000,https://store.kingcom.com.vn/products/may-hut-am-dien-tu-eirmai-hc-90c,"Máy Hút Ẩm Điện Tử Eirmai HC-90C Công Suất 15W, Có Thể Tái Sử Dụng Máy hút ẩm điện tử Eirmai HC-90C là thiết bị bảo quản máy ảnh, ống kính và các phụ kiện máy ảnh khác với khả năng hút ẩm nhanh chóng, tiết kiệm khi có thể tái sử dụng với cơ chế sấy khô hạt hụt ẩm tiện lợi. Thiết bị bảo vệ gia sản nhiếp ảnh của bạn trong môi trường lý tưởng nhất Tính Năng Nổi Bật Chống ẩm mốc - rễ tre: Hút ẩm nhanh chóng Có thể tái sử dụng: Chỉ cần cắm điện sấy 3–5 giờ bạn có thể tái sử dụng. Công suất 15W Thông Số Kỹ Thuật Đặc điểm Thông số chi tiết Công suất 15W Trọng lượng ~340g Cơ chế hoạt động Hút ẩm vật lý bằng hạt Silica Gel Tính năng Có thể tái sử dụng nhiều lần Thời gian sấy hoàn nguyên 3 – 5 giờ Ứng dụng Bảo quản máy ảnh, ống kính, phụ kiện máy Bảo Vệ Máy Ảnh Chuyên Nghiệp Cùng Eirmai HC-90C Tại Kingcom Lựa chọn máy hút ẩm điện tử Eirmai HC-90C để yên tâm tuyệt đối về bảo quản thiết bị của bạn Sản phẩm chính hãng | Bảo hành 12 tháng | Hỗ trợ 24/7","EIRMAI, Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone"
F852,"Máy Hút Ẩm Điện Tử Eirmai HC-80C Có Thể Tái Sử Dụng Thiết Bị Bảo Quản Máy Ảnh, Ống Kính Kingcom | Chính Hãng",EIRMAI,239000,https://store.kingcom.com.vn/products/may-hut-am-dien-tu-eirmai-hc-80c,"Máy Hút Ẩm Điện Tử Eirmai HC-80C Công Suất 7W, Có Thể Tái Sử Dụng Máy hút ẩm điện tử Eirmai HC-80C là thiết bị bảo quản máy ảnh, ống kính và các phụ kiện máy ảnh khác với khả năng hút ẩm nhanh chóng, tiết kiệm khi có thể tái sử dụng với cơ chế sấy khô hạt hụt ẩm tiện lợi. Thiết bị bảo vệ gia sản nhiếp ảnh của bạn trong môi trường lý tưởng nhất Tính Năng Nổi Bật Chống ẩm mốc - rễ tre: Hút ẩm nhanh chóng Có thể tái sử dụng: Chỉ cần cắm điện sấy 1–3 giờ bạn có thể tái sử dụng. Công suất 7W Thông Số Kỹ Thuật Đặc điểm Thông số chi tiết Công suất 7W Trọng lượng ~220g Cơ chế hoạt động Hút ẩm vật lý bằng hạt Silica Gel Tính năng Có thể tái sử dụng nhiều lần Thời gian sấy hoàn nguyên 1 – 3 giờ Ứng dụng Bảo quản máy ảnh, ống kính, phụ kiện máy Bảo Vệ Máy Ảnh Chuyên Nghiệp Cùng Eirmai HC-80C Tại Kingcom Lựa chọn máy hút ẩm điện tử Eirmai HC-80C để yên tâm tuyệt đối về bảo quản thiết bị của bạn Sản phẩm chính hãng | Bảo hành 12 tháng | Hỗ trợ 24/7","EIRMAI, Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone"
FB154,Micro USB Condenser BOYA K3 RGB – Lấy Nét Giọng Nói Siêu Hướng,Boya,790000,https://store.kingcom.com.vn/products/micro-usb-condenser-boya-k3-rgb-noise-cancellation-1,"BOYA K3 là mẫu micro USB Condenser chuyên dụng thuộc dòng K Series, được thiết kế tối ưu cho các nhà sáng tạo nội dung, Game thủ và Streamer. Với mô hình thu âm Supercardioid (Siêu hướng) , BOYA K3 tập trung bắt trọn giọng nói từ phía chính diện và loại bỏ tạp âm từ hai bên một cách triệt để. Kết hợp cùng hệ thống đèn RGB rực rỡ và khả năng xử lý âm thanh 24-bit/48kHz, đây là lựa chọn hàng đầu để nâng cấp chất lượng âm thanh chuyên nghiệp ngay tại bàn làm việc của bạn. Mô hình thu Supercardioid: Tập trung thu âm chính diện cực kỳ chính xác, giảm thiểu tiếng ồn môi trường xung quanh. Âm thanh chất lượng cao: Hỗ trợ Sample Rate 48 kHz và Bit Depth lên đến 24-bit cho giọng nói dày và chi tiết. Độ nhạy vượt trội: Chỉ số -39 dB giúp bắt được những âm sắc nhỏ nhất của giọng nói. Khử tiếng ồn thông minh: Tích hợp tính năng Noise Cancellation loại bỏ tạp âm môi trường tức thì. Hệ thống đèn RGB: Hiệu ứng ánh sáng sống động tạo cảm hứng cho không gian Livestream và Gaming. Kiểm soát linh hoạt: Núm vặn chỉnh Gain từ 0-26 dB và cổng giám sát thời gian thực Zero-latency qua jack 3.5mm. Kết nối USB-C tiện lợi: Thiết kế Plug-and-Play, cấp nguồn trực tiếp từ thiết bị kết nối mà không cần pin ngoài. BOYA K3 nổi bật trong phân khúc micro desktop nhờ khả năng xử lý âm thanh chuyên nghiệp bên trong một thiết kế hiện đại. Điểm mạnh nhất của K3 chính là mô hình thu Supercardioid . Khác với các dòng micro thông thường, hướng thu của K3 hẹp hơn, giúp tập trung hoàn toàn vào giọng nói của người đứng trước máy và triệt tiêu tối đa tiếng gõ bàn phím hay tiếng quạt máy từ các hướng khác. Điều này cực kỳ quan trọng đối với các streamer hoặc những người thực hiện podcast trong không gian không có tiêu âm chuyên dụng. Về cấu trúc phần cứng, micro sở hữu bộ thu Condenser 14mm với dải tần đáp ứng rộng từ 20 Hz đến 20 kHz. Thông số SNR (tỷ lệ tín hiệu trên nhiễu) đạt mức 75 dB đảm bảo bản thu luôn sạch sẽ, trong khi mức SPL tối đa 108 dB cho phép micro xử lý tốt các xung âm lượng đột ngột mà không gây rè hay méo tiếng. Người dùng có thể dễ dàng theo dõi giọng nói của mình thông qua cổng tai nghe 3.5mm tích hợp, đảm bảo mọi câu chữ phát ra đều đạt chuẩn trước khi đến với khán giả. Không chỉ mạnh về âm thanh, BOYA K3 còn là một món phụ kiện trang trí bắt mắt. Hệ thống đèn RGB mang lại vẻ ngoài đậm chất công nghệ, giúp góc làm việc của bạn chuyên nghiệp hơn trên khung hình. Với kích thước 249 × 117 × 86 mm và trọng lượng 415g, micro đứng vững chãi trên bàn nhưng vẫn đủ linh hoạt để bạn bố trí vị trí thu âm tốt nhất. Việc kết nối qua cổng USB-C giúp đơn giản hóa mọi quy trình lắp đặt, cho phép bạn bắt đầu buổi phát trực tiếp hoặc ghi âm chỉ trong vài giây. Thông số Chi tiết Model BOYA K3 Loại Micro 14 mm Condenser Microphone Mô hình thu (Polar Pattern) Supercardioid (Siêu hướng) Tần số đáp ứng 20 Hz - 20 kHz Sample Rate / Bit Depth 48 kHz / 24-bit Độ nhạy (Sensitivity) -39 dB Tỷ lệ SNR / Max SPL 75 dB / 108 dB Dải Gain 0-26 dB (Có núm vặn điều chỉnh) Kết nối đầu ra USB-C Tính năng bổ sung RGB Lighting, Noise Cancellation, Real-time Monitoring Kích thước / Trọng lượng 249 × 117 × 86 mm / 415 g Bảo hành 1 năm chính hãng Kingcom Sở hữu ngay Micro USB BOYA K3 chính hãng tại Kingcom để trải nghiệm chất lượng âm thanh Supercardioid đỉnh cao cùng hiệu ứng RGB ấn tượng. Sản phẩm bảo hành 12 tháng, cam kết mang đến giải pháp thu âm hoàn hảo cho mọi Streamer và Creator. Mua ngay hôm nay!","Lighting, Strobe Lighting, Photo & Video Lights, Specialty Lighting, Light Modifiers, Light Stands & Mounting, Lighting Accessories, Battery, Lighting Projector, Pro Audio, Wireless Microphone, Microphone"
